Program Time [s],data 0,data 1
62.5594,0,0
62.5694,0,0
62.5793,0,0
62.5893,0,0
62.5993,0,0
62.6093,0,0
62.6193,0,0
62.6292,0,0
62.6392,0,0
62.6492,0,0
62.6592,0,0
62.6692,0,0
62.6791,0,0
62.6891,0,0
62.6991,0,0
62.7091,0,0
62.7191,0,0
62.729,0,0
62.739,0,0
62.7489,0,0
62.7589,0,0
62.7689,0,0
62.7788,0,0
62.7888,0,0
62.7988,0,0
62.8088,0,0
62.8188,0,0
62.8287,0,0
62.8387,0,0
62.8487,0,0
62.8587,0,0
62.8687,0,0
62.8786,0,0
62.8886,0,0
62.8986,0,0
62.9086,0,0
62.9186,0,0
62.9285,0,0
62.9385,0,0
62.9484,0,0
62.9585,0,0
62.9684,0,0
62.9783,0,0
62.9883,0,0
62.9983,0,0
63.0083,0,0
63.0183,0,0
63.0282,0,0
63.0382,0,0
63.0482,0,0
63.0582,0,0
63.0682,0,0
63.0781,0,0
63.0881,0,0
63.0981,0,0
63.1081,0,0
63.1181,0,0
63.1279,0,0
63.138,0,0
63.1479,0,0
63.158,0,0
63.168,0,0
63.1778,0,0
63.1878,0,0
63.1978,0,0
63.2078,0,0
63.2178,0,0
63.2277,0,0
63.2377,0,0
63.2477,0,0
63.2577,0,0
63.2677,0,0
63.2776,0,0
63.2876,0,0
63.2976,0,0
63.3076,0,0
63.3176,0,0
63.3274,0,0
63.3374,0,0
63.3474,0,0
63.3575,0,0
63.3675,0,0
63.3773,0,0
63.3873,0,0
63.3973,0,0
63.4073,0,0
63.4172,0,0
63.4272,0,0
63.4372,0,0
63.4472,0,0
63.4572,0,0
63.4671,0,0
63.4771,0,0
63.4871,0,0
63.4971,0,0
63.5071,0,0
63.517,0,0
63.5269,0,0
63.537,0,0
63.547,0,0
63.557,0,0
63.5668,0,0
63.5768,0,0
63.5868,0,0
63.5968,0,0
63.6068,0,0
63.6167,0,0
63.6267,0,0
63.6367,0,0
63.6467,0,0
63.6567,0,0
63.6666,0,0
63.6766,0,0
63.6866,0,0
63.6966,0,0
63.7066,0,0
63.7165,0,0
63.7264,0,0
63.7364,0,0
63.7464,0,0
63.7564,0,0
63.7663,0,0
63.7763,0,0
63.7863,0,0
63.7963,0,0
63.8062,0,0
63.8162,0,0
63.8262,0,0
63.8362,0,0
63.8462,0,0
63.8561,0,0
63.8661,0,0
63.8761,0,0
63.8861,0,0
63.8961,0,0
63.906,0,0
63.916,0,0
63.9259,0,0
63.936,0,0
63.946,0,0
63.9558,0,0
63.9658,0,0
63.9758,0,0
63.9858,0,0
63.9958,0,0
64.0057,0,0
64.0157,0,0
64.0257,0,0
64.0357,0,0
64.0456,0,0
64.0556,0,0
64.0656,0,0
64.0756,0,0
64.0856,0,0
64.0954,0,0
64.1054,0,0
64.1154,0,0
64.1255,0,0
64.1355,0,0
64.1453,0,0
64.1553,0,0
64.1653,0,0
64.1753,0,0
64.1852,0,0
64.1952,0,0
64.2052,0,0
64.2152,0,0
64.2252,0,0
64.2351,0,0
64.2451,0,0
64.2551,0,0
64.2651,0,0
64.275,0,0
64.2849,0,0
64.295,0,0
64.305,0,0
64.315,0,0
64.3248,0,0
64.3348,0,0
64.3448,0,0
64.3548,0,0
64.3648,0,0
64.3747,0,0
64.3847,0,0
64.3947,0,0
64.4047,0,0
64.4147,0,0
64.4246,0,0
64.4346,0,0
64.4446,0,0
64.4546,0,0
64.4646,0,0
64.4744,0,0
64.4844,0,0
64.4944,0,0
64.5044,0,0
64.5144,0,0
64.5243,0,0
64.5343,0,0
64.5443,0,0
64.5543,0,0
64.5643,0,0
64.5742,0,0
64.5842,0,0
64.5942,0,0
64.6042,0,0
64.6142,0,0
64.6241,0,0
64.6341,0,0
64.6441,0,0
64.6541,0,0
64.6641,0,0
64.6739,0,0
64.6839,0,0
64.6939,0,0
64.704,0,0
64.714,0,0
64.7238,0,0
64.7338,0,0
64.7438,0,0
64.7538,0,0
64.7638,0,0
64.7737,0,0
64.7837,0,0
64.7937,0,0
64.8037,0,0
64.8137,0,0
64.8236,0,0
64.8336,0,0
64.8436,0,0
64.8536,0,0
64.8636,0,0
64.8734,0,0
64.8834,0,0
64.8934,0,0
64.9034,0,0
64.9134,0,0
64.9233,0,0
64.9333,0,0
64.9433,0,0
64.9533,0,0
64.9633,0,0
64.9732,0,0
64.9832,0,0
64.9932,0,0
65.0032,0,0
65.0132,0,0
65.0231,0,0
65.0331,0,0
65.0431,0,0
65.0531,0,0
65.0631,0,0
65.0729,0,0
65.083,0,0
65.093,0,0
65.1029,0,0
65.113,0,0
65.1228,0,0
65.1328,0,0
65.1428,0,0
65.1528,0,0
65.1628,0,0
65.1727,0,0
65.1827,0,0
65.1927,0,0
65.2027,0,0
65.2127,0,0
65.2226,0,0
65.2326,0,0
65.2426,0,0
65.2526,0,0
65.2626,0,0
65.2725,0,0
65.2825,0,0
65.2924,0,0
65.3025,0,0
65.3124,0,0
65.3225,0,0
65.3325,0,0
65.3423,0,0
65.3523,0,0
65.3622,0,0
65.3723,0,0
65.3822,0,0
65.3922,0,0
65.4022,0,0
65.4122,0,0
65.4221,0,0
65.4321,0,0
65.4421,0,0
65.4521,0,0
65.4621,0,0
65.472,0,0
65.482,0,0
65.492,0,0
65.502,0,0
65.512,0,0
65.5218,0,0
65.5318,0,0
65.5419,0,0
65.5519,0,0
65.5619,0,0
65.5717,0,0
65.5817,0,0
65.5917,0,0
65.6017,0,0
65.6117,0,0
65.6216,0,0
65.6316,0,0
65.6416,0,0
65.6516,0,0
65.6616,0,0
65.6715,0,0
65.6815,0,0
65.6914,0,0
65.7015,0,0
65.7115,0,0
65.7214,0,0
65.7313,0,0
65.7413,0,0
65.7513,0,0
65.7613,0,0
65.7713,0,0
65.7812,0,0
65.7913,0,0
65.8012,0,0
65.8111,0,0
65.8211,0,0
65.8311,0,0
65.8411,0,0
65.8511,0,0
65.8611,0,0
65.871,0,0
65.881,0,0
65.8909,0,0
65.9009,0,0
65.911,0,0
65.9208,0,0
65.9308,0,0
65.9408,0,0
65.9508,0,0
65.9608,0,0
65.9707,0,0
65.9807,0,0
65.9907,0,0
66.0007,0,0
66.0107,0,0
66.0206,0,0
66.0306,0,0
66.0406,0,0
66.0506,0,0
66.0606,0,0
66.0706,0,0
66.0805,0,0
66.0905,0,0
66.1004,0,0
66.1105,0,0
66.1205,0,0
66.1303,0,0
66.1403,0,0
66.1503,0,0
66.1603,0,0
66.1703,0,0
66.1802,0,0
66.1902,0,0
66.2002,0,0
66.2102,0,0
66.2202,0,0
66.2302,0,0
66.2401,0,0
66.2501,0,0
66.2601,0,0
66.2701,0,0
66.2801,0,0
66.29,0,0
66.2999,0,0
66.31,0,0
66.3199,0,0
66.33,0,0
66.3398,0,0
66.3498,0,0
66.3598,0,0
66.3698,0,0
66.3798,0,0
66.3897,0,0
66.3997,0,0
66.4097,0,0
66.4197,0,0
66.4297,0,0
66.4396,0,0
66.4496,0,0
66.4596,0,0
66.4696,0,0
66.4796,0,0
66.4895,0,0
66.4995,0,0
66.5094,0,0
66.5195,0,0
66.5295,0,0
66.5393,0,0
66.5493,0,0
66.5593,0,0
66.5693,0,0
66.5793,0,0
66.5892,0,0
66.5992,0,0
66.6092,0,0
66.6192,0,0
66.6292,0,0
66.6391,0,0
66.6491,0,0
66.6591,0,0
66.6691,0,0
66.6791,0,0
66.689,0,0
66.699,0,0
66.709,0,0
66.719,0,0
66.729,0,0
66.7388,0,0
66.7488,0,0
66.7588,0,0
66.7688,0,0
66.7788,0,0
66.7887,0,0
66.7987,0,0
66.8087,0,0
66.8187,0,0
66.8287,0,0
66.8387,0,0
66.8486,0,0
66.8586,0,0
66.8686,0,0
66.8786,0,0
66.8886,0,0
66.8985,0,0
66.9085,0,0
66.9184,0,0
66.9285,0,0
66.9385,0,0
66.9483,0,0
66.9583,0,0
66.9683,0,0
66.9783,0,0
66.9883,0,0
66.9982,0,0
67.0082,0,0
67.0182,0,0
67.0282,0,0
67.0382,0,0
67.0481,0,0
67.0581,0,0
67.0681,0,0
67.0781,0,0
67.0881,0,0
67.0981,0,0
67.108,0,0
67.118,0,0
67.128,0,0
67.138,0,0
67.1478,0,0
67.1578,0,0
67.1678,0,0
67.1778,0,0
67.1878,0,0
67.1977,0,0
67.2077,0,0
67.2177,0,0
67.2277,0,0
67.2377,0,0
67.2476,0,0
67.2576,0,0
67.2676,0,0
67.2776,0,0
67.2875,0,0
67.2975,0,0
67.3074,0,0
67.3175,0,0
67.3275,0,0
67.3373,0,0
67.3473,0,0
67.3573,0,0
67.3673,0,0
67.3773,0,0
67.3872,0,0
67.3972,0,0
67.4072,0,0
67.4172,0,0
67.4272,0,0
67.4371,0,0
67.4471,0,0
67.4571,0,0
67.4671,0,0
67.4771,0,0
67.4871,0,0
67.497,0,0
67.507,0,0
67.5169,0,0
67.527,0,0
67.537,0,0
67.5468,0,0
67.5568,0,0
67.5668,0,0
67.5768,0,0
67.5868,0,0
67.5967,0,0
67.6067,0,0
67.6167,0,0
67.6267,0,0
67.6367,0,0
67.6466,0,0
67.6566,0,0
67.6666,0,0
67.6766,0,0
67.6866,0,0
67.6965,0,0
67.7065,0,0
67.7165,0,0
67.7265,0,0
67.7365,0,0
67.7463,0,0
67.7563,0,0
67.7663,0,0
67.7763,0,0
67.7863,0,0
67.7962,0,0
67.8062,0,0
67.8162,0,0
67.8262,0,0
67.8362,0,0
67.8461,0,0
67.8561,0,0
67.8661,0,0
67.8761,0,0
67.8861,0,0
67.896,0,0
67.906,0,0
67.916,0,0
67.926,0,0
67.936,0,0
67.9458,0,0
67.9558,0,0
67.9658,0,0
67.9758,0,0
67.9858,0,0
67.9957,0,0
68.0057,0,0
68.0157,0,0
68.0257,0,0
68.0357,0,0
68.0456,0,0
68.0556,0,0
68.0656,0,0
68.0756,0,0
68.0856,0,0
68.0955,0,0
68.1055,0,0
68.1155,0,0
68.1255,0,0
68.1355,0,0
68.1453,0,0
68.1553,0,0
68.1653,0,0
68.1753,0,0
68.1853,0,0
68.1952,0,0
68.2052,0,0
68.2152,0,0
68.2252,0,0
68.2352,0,0
68.2451,0,0
68.2551,0,0
68.2651,0,0
68.2751,0,0
68.2851,0,0
68.295,0,0
68.305,0,0
68.315,0,0
68.325,0,0
68.3348,0,0
68.3448,0,0
68.3549,0,0
68.3648,0,0
68.3748,0,0
68.3847,0,0
68.3947,0,0
68.4047,0,0
68.4147,0,0
68.4247,0,0
68.4346,0,0
68.4446,0,0
68.4546,0,0
68.4646,0,0
68.4746,0,0
68.4845,0,0
68.4945,0,0
68.5045,0,0
68.5145,0,0
68.5245,0,0
68.5343,0,0
68.5443,0,0
68.5544,0,0
68.5643,0,0
68.5743,0,0
68.5842,0,0
68.5942,0,0
68.6042,0,0
68.6142,0,0
68.6242,0,0
68.6341,0,0
68.6441,0,0
68.6541,0,0
68.6641,0,0
68.6741,0,0
68.684,0,0
68.694,0,0
68.7039,0,0
68.714,0,0
68.724,0,0
68.7338,0,0
68.7438,0,0
68.7538,0,0
68.7638,0,0
68.7737,0,0
68.7837,0,0
68.7937,0,0
68.8037,0,0
68.8137,0,0
68.8236,0,0
68.8336,0,0
68.8436,0,0
68.8536,0,0
68.8635,0,0
68.8735,0,0
68.8835,0,0
68.8935,0,0
68.9035,0,0
68.9134,0,0
68.9233,0,0
68.9333,0,0
68.9434,0,0
68.9533,0,0
68.9632,0,0
68.9732,0,0
68.9832,0,0
68.9932,0,0
69.0032,0,0
69.0131,0,0
69.0231,0,0
69.0331,0,0
69.0431,0,0
69.0531,0,0
69.063,0,0
69.073,0,0
69.083,0,0
69.093,0,0
69.103,0,0
69.1129,0,0
69.1228,0,0
69.1328,0,0
69.1429,0,0
69.1528,0,0
69.1627,0,0
69.1727,0,0
69.1827,0,0
69.1927,0,0
69.2027,0,0
69.2126,0,0
69.2226,0,0
69.2326,0,0
69.2426,0,0
69.2526,0,0
69.2625,0,0
69.2725,0,0
69.2825,0,0
69.2925,0,0
69.3025,0,0
69.3123,0,0
69.3223,0,0
69.3324,0,0
69.3424,0,0
69.3522,0,0
69.3622,0,0
69.3722,0,0
69.3822,0,0
69.3922,0,0
69.4021,0,0
69.4121,0,0
69.4221,0,0
69.4321,0,0
69.4421,0,0
69.452,0,0
69.462,0,0
69.472,0,0
69.482,0,0
69.492,0,0
69.5018,0,0
69.5118,0,0
69.5219,0,0
69.5319,0,0
69.5418,0,0
69.5517,0,0
69.5617,0,0
69.5717,0,0
69.5817,0,0
69.5917,0,0
69.6016,0,0
69.6116,0,0
69.6216,0,0
69.6316,0,0
69.6416,0,0
69.6515,0,0
69.6615,0,0
69.6715,0,0
69.6815,0,0
69.6914,0,0
69.7013,0,0
69.7113,0,0
69.7214,0,0
69.7314,0,0
69.7412,0,0
69.7512,0,0
69.7612,0,0
69.7712,0,0
69.7812,0,0
69.7911,0,0
69.8011,0,0
69.8111,0,0
69.8211,0,0
69.8311,0,0
69.841,0,0
69.851,0,0
69.861,0,0
69.871,0,0
69.881,0,0
69.8908,0,0
69.9008,0,0
69.9108,0,0
69.9208,0,0
69.9308,0,0
69.9407,0,0
69.9507,0,0
69.9607,0,0
69.9707,0,0
69.9807,0,0
69.9906,0,0
70.0006,0,0
70.0106,0,0
70.0206,0,0
70.0306,0,0
70.0405,0,0
70.0505,0,0
70.0605,0,0
70.0705,0,0
70.0805,0,0
70.0903,0,0
70.1003,0,0
70.1103,0,0
70.1203,0,0
70.1303,0,0
70.1402,0,0
70.1502,0,0
70.1602,0,0
70.1702,0,0
70.1802,0,0
70.1901,0,0
70.2001,0,0
70.2101,0,0
70.2201,0,0
70.2301,0,0
70.24,0,0
70.25,0,0
70.26,0,0
70.27,0,0
70.28,0,0
70.29,0,0
70.2998,0,0
70.3098,0,0
70.3198,0,0
70.3298,0,0
70.3398,0,0
70.3497,0,0
70.3597,0,0
70.3697,0,0
70.3797,0,0
70.3897,0,0
70.3996,0,0
70.4096,0,0
70.4196,0,0
70.4296,0,0
70.4396,0,0
70.4495,0,0
70.4595,0,0
70.4695,0,0
70.4795,0,0
70.4895,0,0
70.4993,0,0
70.5093,0,0
70.5193,0,0
70.5293,0,0
70.5393,0,0
70.5493,0,0
70.5592,0,0
70.5692,0,0
70.5792,0,0
70.5892,0,0
70.5992,0,0
70.6091,0,0
70.6191,0,0
70.6291,0,0
70.6391,0,0
70.6491,0,0
70.659,0,0
70.669,0,0
70.679,0,0
70.689,0,0
70.699,0,0
70.709,0,0
70.7188,0,0
70.7288,0,0
70.7388,0,0
70.7488,0,0
70.7588,0,0
70.7687,0,0
70.7787,0,0
70.7887,0,0
70.7987,0,0
70.8087,0,0
70.8186,0,0
70.8286,0,0
70.8386,0,0
70.8486,0,0
70.8586,0,0
70.8685,0,0
70.8785,0,0
70.8885,0,0
70.8985,0,0
70.9085,0,0
70.9183,0,0
70.9283,0,0
70.9383,0,0
70.9483,0,0
70.9583,0,0
70.9682,0,0
70.9782,0,0
70.9882,0,0
70.9982,0,0
71.0082,0,0
71.0181,0,0
71.0281,0,0
71.0381,0,0
71.0481,0,0
71.0581,0,0
71.068,0,0
71.078,0,0
71.088,0,0
71.098,0,0
71.108,0,0
71.118,0,0
71.1279,0,0
71.1378,0,0
71.1478,0,0
71.1579,0,0
71.1679,0,0
71.1777,0,0
71.1877,0,0
71.1977,0,0
71.2077,0,0
71.2177,0,0
71.2276,0,0
71.2376,0,0
71.2476,0,0
71.2576,0,0
71.2676,0,0
71.2776,0,0
71.2875,0,0
71.2975,0,0
71.3075,0,0
71.3175,0,0
71.3275,0,0
71.3374,0,0
71.3474,0,0
71.3574,0,0
71.3674,0,0
71.3773,0,0
71.3872,0,0
71.3972,0,0
71.4072,0,0
71.4172,0,0
71.4271,0,0
71.4371,0,0
71.4471,0,0
71.4571,0,0
71.4671,0,0
71.4771,0,0
71.487,0,0
71.497,0,0
71.507,0,0
71.517,0,0
71.5268,0,0
71.5368,0,0
71.5469,0,0
71.5569,0,0
71.5668,0,0
71.5767,0,0
71.5867,0,0
71.5967,0,0
71.6067,0,0
71.6167,0,0
71.6266,0,0
71.6366,0,0
71.6466,0,0
71.6566,0,0
71.6666,0,0
71.6765,0,0
71.6865,0,0
71.6965,0,0
71.7065,0,0
71.7165,0,0
71.7264,0,0
71.7364,0,0
71.7463,0,0
71.7564,0,0
71.7664,0,0
71.7762,0,0
71.7862,0,0
71.7962,0,0
71.8062,0,0
71.8161,0,0
71.8261,0,0
71.8361,0,0
71.8461,0,0
71.8561,0,0
71.866,0,0
71.876,0,0
71.886,0,0
71.896,0,0
71.906,0,0
71.9159,0,0
71.9259,0,0
71.9358,0,0
71.9459,0,0
71.9557,0,0
71.9657,0,0
71.9757,0,0
71.9857,0,0
71.9957,0,0
72.0056,0,0
72.0156,0,0
72.0256,0,0
72.0356,0,0
72.0455,0,0
72.0555,0,0
72.0655,0,0
72.0755,0,0
72.0855,0,0
72.0954,0,0
72.1054,0,0
72.1154,0,0
72.1254,0,0
72.1354,0,0
72.1452,0,0
72.1552,0,0
72.1652,0,0
72.1752,0,0
72.1851,0,0
72.1951,0,0
72.2051,0,0
72.2151,0,0
72.2251,0,0
72.235,0,0
72.245,0,0
72.255,0,0
72.265,0,0
72.2748,0,0
72.2848,0,0
72.2948,0,0
72.3048,0,0
72.3148,0,0
72.3247,0,0
72.3347,0,0
72.3447,0,0
72.3547,0,0
72.3646,0,0
72.3746,0,0
72.3846,0,0
72.3946,0,0
72.4046,0,0
72.4145,0,0
72.4245,0,0
72.4345,0,0
72.4445,0,0
72.4543,0,0
72.4643,0,0
72.4743,0,0
72.4843,0,0
72.4943,0,0
72.5042,0,0
72.5142,0,0
72.5242,0,0
72.5342,0,0
72.5441,0,0
72.5541,0,0
72.5641,0,0
72.5741,0,0
72.5841,0,0
72.594,0,0
72.604,0,0
72.614,0,0
72.624,0,0
72.6338,0,0
72.6439,0,0
72.6539,0,0
72.6638,0,0
72.6738,0,0
72.6837,0,0
72.6937,0,0
72.7037,0,0
72.7137,0,0
72.7237,0,0
72.7336,0,0
72.7436,0,0
72.7536,0,0
72.7636,0,0
72.7735,0,0
72.7835,0,0
72.7935,0,0
72.8035,0,0
72.8135,0,0
72.8234,0,0
72.8334,0,0
72.8433,0,0
72.8534,0,0
72.8632,0,0
72.8732,0,0
72.8832,0,0
72.8932,0,0
72.9032,0,0
72.9131,0,0
72.9231,0,0
72.9331,0,0
72.9431,0,0
72.953,0,0
72.963,0,0
72.973,0,0
72.983,0,0
72.993,0,0
73.0029,0,0
73.0129,0,0
73.0229,0,0
73.0329,0,0
73.0429,0,0
73.0527,0,0
73.0627,0,0
73.0727,0,0
73.0827,0,0
73.0926,0,0
73.1026,0,0
73.1126,0,0
73.1226,0,0
73.1326,0,0
73.1425,0,0
73.1525,0,0
73.1625,0,0
73.1725,0,0
73.1824,0,0
73.1924,0,0
73.2023,0,0
73.2124,0,0
73.2222,0,0
73.2322,0,0
73.2422,0,0
73.2522,0,0
73.2622,0,0
73.2721,0,0
73.2821,0,0
73.2921,0,0
73.3021,0,0
73.312,0,0
73.322,0,0
73.332,0,0
73.342,0,0
73.352,0,0
73.3619,0,0
73.3718,0,0
73.3819,0,0
73.3919,0,0
73.4017,0,0
73.4117,0,0
73.4217,0,0
73.4317,0,0
73.4416,0,0
73.4516,0,0
73.4616,0,0
73.4716,0,0
73.4815,0,0
73.4915,0,0
73.5015,0,0
73.5115,0,0
73.5214,0,0
73.5313,0,0
73.5414,0,0
73.5514,0,0
73.5613,0,0
73.5712,0,0
73.5812,0,0
73.5912,0,0
73.6012,0,0
73.6111,0,0
73.6211,0,0
73.6311,0,0
73.6411,0,0
73.6511,0,0
73.661,0,0
73.671,0,0
73.681,0,0
73.691,0,0
73.7008,0,0
73.7108,0,0
73.7208,0,0
73.7308,0,0
73.7408,0,0
73.7507,0,0
73.7607,0,0
73.7707,0,0
73.7807,0,0
73.7906,0,0
73.8006,0,0
73.8106,0,0
73.8206,0,0
73.8306,0,0
73.8405,0,0
73.8505,0,0
73.8605,0,0
73.8705,0,0
73.8803,0,0
73.8903,0,0
73.9003,0,0
73.9103,0,0
73.9203,0,0
73.9302,0,0
73.9402,0,0
73.9502,0,0
73.9602,0,0
73.9701,0,0
73.9801,0,0
73.9901,0,0
74.0001,0,0
74.0101,0,0
74.02,0,0
74.03,0,0
74.04,0,0
74.05,0,0
74.0598,0,0
74.0698,0,0
74.0798,0,0
74.0899,0,0
74.0998,0,0
74.1097,0,0
74.1197,0,0
74.1297,0,0
74.1397,0,0
74.1497,0,0
74.1596,0,0
74.1696,0,0
74.1796,0,0
74.1896,0,0
74.1995,0,0
74.2095,0,0
74.2195,0,0
74.2295,0,0
74.2395,0,0
74.2493,0,0
74.2593,0,0
74.2693,0,0
74.2793,0,0
74.2893,0,0
74.2992,0,0
74.3092,0,0
74.3192,0,0
74.3292,0,0
74.3391,0,0
74.3491,0,0
74.3591,0,0
74.3691,0,0
74.3791,0,0
74.389,0,0
74.399,0,0
74.409,0,0
74.419,0,0
74.4288,0,0
74.4388,0,0
74.4488,0,0
74.4588,0,0
74.4688,0,0
74.4787,0,0
74.4887,0,0
74.4987,0,0
74.5087,0,0
74.5186,0,0
74.5286,0,0
74.5386,0,0
74.5486,0,0
74.5586,0,0
74.5685,0,0
74.5785,0,0
74.5885,0,0
74.5985,0,0
74.6083,0,0
74.6183,0,0
74.6283,0,0
74.6383,0,0
74.6482,0,0
74.6582,0,0
74.6682,0,0
74.6782,0,0
74.6881,0,0
74.6981,0,0
74.7081,0,0
74.7181,0,0
74.7281,0,0
74.738,0,0
74.748,0,0
74.758,0,0
74.768,0,0
74.7778,0,0
74.7878,0,0
74.7978,0,0
74.8078,0,0
74.8178,0,0
74.8277,0,0
74.8377,0,0
74.8477,0,0
74.8577,0,0
74.8677,0,0
74.8776,0,0
74.8876,0,0
74.8976,0,0
74.9076,0,0
74.9175,0,0
74.9275,0,0
74.9375,0,0
74.9475,0,0
74.9575,0,0
74.9674,0,0
74.9774,0,0
74.9873,0,0
74.9974,0,0
75.0072,0,0
75.0172,0,0
75.0272,0,0
75.0372,0,0
75.0472,0,0
75.0571,0,0
75.0671,0,0
75.0771,0,0
75.0871,0,0
75.097,0,0
75.107,0,0
75.117,0,0
75.127,0,0
75.137,0,0
75.1469,0,0
75.1569,0,0
75.1669,0,0
75.1768,0,0
75.1869,0,0
75.1967,0,0
75.2067,0,0
75.2167,0,0
75.2267,0,0
75.2366,0,0
75.2466,0,0
75.2566,0,0
75.2666,0,0
75.2766,0,0
75.2865,0,0
75.2965,0,0
75.3065,0,0
75.3165,0,0
75.3265,0,0
75.3363,0,0
75.3464,0,0
75.3564,0,0
75.3664,0,0
75.3762,0,0
75.3862,0,0
75.3962,0,0
75.4062,0,0
75.4162,0,0
75.4261,0,0
75.4361,0,0
75.4461,0,0
75.4561,0,0
75.4661,0,0
75.476,0,0
75.486,0,0
75.496,0,0
75.506,0,0
75.5158,0,0
75.5258,0,0
75.5359,0,0
75.5458,0,0
75.5558,0,0
75.5657,0,0
75.5757,0,0
75.5857,0,0
75.5957,0,0
75.6057,0,0
75.6156,0,0
75.6256,0,0
75.6356,0,0
75.6456,0,0
75.6555,0,0
75.6655,0,0
75.6755,0,0
75.6855,0,0
75.6953,0,0
75.7053,0,0
75.7153,0,0
75.7253,0,0
75.7353,0,0
75.7452,0,0
75.7552,0,0
75.7652,0,0
75.7752,0,0
75.7851,0,0
75.7951,0,0
75.8051,0,0
75.8151,0,0
75.8251,0,0
75.835,0,0
75.845,0,0
75.855,0,0
75.865,0,0
75.875,0,0
75.8848,0,0
75.8948,0,0
75.9048,0,0
75.9148,0,0
75.9247,0,0
75.9347,0,0
75.9447,0,0
75.9547,0,0
75.9646,0,0
75.9746,0,0
75.9846,0,0
75.9946,0,0
76.0046,0,0
76.0145,0,0
76.0245,0,0
76.0345,0,0
76.0445,0,0
76.0545,0,0
76.0643,0,0
76.0743,0,0
76.0844,0,0
76.0943,0,0
76.1042,0,0
76.1142,0,0
76.1242,0,0
76.1342,0,0
76.1442,0,0
76.1541,0,0
76.1641,0,0
76.1741,0,0
76.1841,0,0
76.1941,0,0
76.204,0,0
76.214,0,0
76.224,0,0
76.234,0,0
76.244,0,0
76.2538,0,0
76.2638,0,0
76.2738,0,0
76.2838,0,0
76.2937,0,0
76.3037,0,0
76.3137,0,0
76.3237,0,0
76.3337,0,0
76.3436,0,0
76.3536,0,0
76.3636,0,0
76.3736,0,0
76.3835,0,0
76.3935,0,0
76.4035,0,0
76.4135,0,0
76.4235,0,0
76.4333,0,0
76.4434,0,0
76.4533,0,0
76.4633,0,0
76.4732,0,0
76.4832,0,0
76.4932,0,0
76.5032,0,0
76.5132,0,0
76.5231,0,0
76.5331,0,0
76.5431,0,0
76.5531,0,0
76.563,0,0
76.573,0,0
76.583,0,0
76.593,0,0
76.6028,0,0
76.6128,0,0
76.6228,0,0
76.6328,0,0
76.6429,0,0
76.6527,0,0
76.6627,0,0
76.6727,0,0
76.6827,0,0
76.6926,0,0
76.7026,0,0
76.7126,0,0
76.7226,0,0
76.7326,0,0
76.7425,0,0
76.7525,0,0
76.7625,0,0
76.7725,0,0
76.7823,0,0
76.7923,0,0
76.8023,0,0
76.8123,0,0
76.8223,0,0
76.8322,0,0
76.8422,0,0
76.8522,0,0
76.8622,0,0
76.8721,0,0
76.8821,0,0
76.8921,0,0
76.9021,0,0
76.9121,0,0
76.922,0,0
76.932,0,0
76.942,0,0
76.952,0,0
76.962,0,0
76.9718,0,0
76.9818,0,0
76.9919,0,0
77.0018,0,0
77.0117,0,0
77.0217,0,0
77.0317,0,0
77.0417,0,0
77.0517,0,0
77.0616,0,0
77.0716,0,0
77.0816,0,0
77.0916,0,0
77.1015,0,0
77.1115,0,0
77.1215,0,0
77.1315,0,0
77.1415,0,0
77.1513,0,0
77.1614,0,0
77.1714,0,0
77.1814,0,0
77.1912,0,0
77.2012,0,0
77.2112,0,0
77.2212,0,0
77.2312,0,0
77.2411,0,0
77.2511,0,0
77.2611,0,0
77.2711,0,0
77.281,0,0
77.291,0,0
77.301,0,0
77.311,0,0
77.321,0,0
77.3308,0,0
77.3409,0,0
77.3508,0,0
77.3608,0,0
77.3707,0,0
77.3807,0,0
77.3907,0,0
77.4007,0,0
77.4107,0,0
77.4206,0,0
77.4306,0,0
77.4406,0,0
77.4506,0,0
77.4605,0,0
77.4705,0,0
77.4805,0,0
77.4905,0,0
77.5003,0,0
77.5103,0,0
77.5203,0,0
77.5303,0,0
77.5404,0,0
77.5502,0,0
77.5602,0,0
77.5702,0,0
77.5802,0,0
77.5901,0,0
77.6001,0,0
77.6101,0,0
77.6201,0,0
77.6301,0,0
77.64,0,0
77.65,0,0
77.66,0,0
77.67,0,0
77.6798,0,0
77.6898,0,0
77.6998,0,0
77.7099,0,0
79.9276,-37767,0
79.9381,3,1
79.9481,10,1
79.9581,22,1
81.4029,-37767,0
81.4135,3,100
81.4234,9,100
81.4335,17,100
81.4435,25,100
81.4535,36,100
81.4634,47,100
81.4734,69,100
81.4834,84,100
81.4934,94,100
81.5034,98,100
81.5134,101,100
81.5234,103,100
81.5334,105,100
81.5434,105,100
81.5532,105,100
81.5632,106,100
81.5732,106,100
81.5832,106,100
81.5932,107,100
81.6031,106,100
81.6131,107,100
81.6231,106,100
81.6331,107,100
81.6431,106,100
81.653,107,100
81.663,106,100
81.673,106,100
81.683,107,100
81.693,106,100
81.703,107,100
81.7129,106,100
81.7229,107,100
81.7329,106,100
81.7429,107,100
81.7529,107,100
81.7627,106,100
81.7727,106,100
81.7827,107,100
81.7927,107,100
81.8027,106,100
81.8126,106,100
81.8226,107,100
81.8326,106,100
81.8426,107,100
81.8526,106,100
81.8626,107,100
81.8725,106,100
81.8825,107,100
